File	Time	Song	Artist	Release	YouTube	Spotify	Unearthed
requestival_25	5:07am	Bossy	Kelis	Kelis Was Here 	https://www.youtube.com/results?search_query=Kelis%20Bossy	https://play.spotify.com/search/results/artist:Kelis%20track:Bossy	NA
requestival_25	5:13am	Do You?	Golden Features	XXIV 	https://www.youtube.com/results?search_query=Golden%20Features%20Do%20You?	https://play.spotify.com/search/results/artist:Golden%20Features%20track:Do%20You?	https://www.triplejunearthed.com/node/3052791
requestival_25	5:19am	Little Lion Man	Mumford & Sons	Sigh No More 	https://www.youtube.com/results?search_query=Mumford%20&%20Sons%20Little%20Lion%20Man	https://play.spotify.com/search/results/artist:Mumford%20&%20Sons%20track:Little%20Lion%20Man	NA
requestival_25	5:23am	Live In Life	The Rubens	Live In Life 	https://www.youtube.com/results?search_query=The%20Rubens%20Live%20In%20Life	https://play.spotify.com/search/results/artist:The%20Rubens%20track:Live%20In%20Life	https://www.triplejunearthed.com/node/47661
requestival_25	5:27am	Addison Rae	The Kid LAROI	Addison Rae 	https://www.youtube.com/results?search_query=The%20Kid%20LAROI%20Addison%20Rae	https://play.spotify.com/search/results/artist:The%20Kid%20LAROI%20track:Addison%20Rae	NA
requestival_25	5:30am	Heads Will Roll	Yeah Yeah Yeahs	It's Blitz! 	https://www.youtube.com/results?search_query=Yeah%20Yeah%20Yeahs%20Heads%20Will%20Roll	https://play.spotify.com/search/results/artist:Yeah%20Yeah%20Yeahs%20track:Heads%20Will%20Roll	NA
requestival_25	5:34am	Soak Into This	Greta Stanley	Soak Into This 	https://www.youtube.com/results?search_query=Greta%20Stanley%20Soak%20Into%20This	https://play.spotify.com/search/results/artist:Greta%20Stanley%20track:Soak%20Into%20This	https://www.triplejunearthed.com/node/4037906
requestival_25	5:37am	Green	MAY-A	Green 	https://www.youtube.com/results?search_query=MAY-A%20Green	https://play.spotify.com/search/results/artist:MAY-A%20track:Green	https://www.triplejunearthed.com/node/8502701
requestival_25	5:43am	Drink from the Water	Mako Road	Drink from the Water 	https://www.youtube.com/results?search_query=Mako%20Road%20Drink%20from%20the%20Water	https://play.spotify.com/search/results/artist:Mako%20Road%20track:Drink%20from%20the%20Water	NA
requestival_25	5:48am	Breezeblocks	alt-J	An Awesome Wave 	https://www.youtube.com/results?search_query=alt-J%20Breezeblocks	https://play.spotify.com/search/results/artist:alt-J%20track:Breezeblocks	NA
requestival_25	5:53am	The Waitress Song	Seth Sentry	The Waiter Minute EP 	https://www.youtube.com/results?search_query=Seth%20Sentry%20The%20Waitress%20Song	https://play.spotify.com/search/results/artist:Seth%20Sentry%20track:The%20Waitress%20Song	https://www.triplejunearthed.com/node/13541
requestival_25	5:55am	Vagabond	Polaris	The Death Of Me 	https://www.youtube.com/results?search_query=Polaris%20Vagabond	https://play.spotify.com/search/results/artist:Polaris%20track:Vagabond	https://www.triplejunearthed.com/node/3911396
requestival_25	6:04am	Gimme Love	Joji	Gimme Love 	https://www.youtube.com/results?search_query=Joji%20Gimme%20Love	https://play.spotify.com/search/results/artist:Joji%20track:Gimme%20Love	https://www.triplejunearthed.com/node/5462666
requestival_25	6:08am	Heavy As A Heartbreak	Just A Gent	Heavy As A Heartbeat 	https://www.youtube.com/results?search_query=Just%20A%20Gent%20Heavy%20As%20A%20Heartbreak	https://play.spotify.com/search/results/artist:Just%20A%20Gent%20track:Heavy%20As%20A%20Heartbreak	https://www.triplejunearthed.com/node/254606
requestival_25	6:13am	thank u, next	Ariana Grande	thank u, next 	https://www.youtube.com/results?search_query=Ariana%20Grande%20thank%20u,%20next	https://play.spotify.com/search/results/artist:Ariana%20Grande%20track:thank%20u,%20next	NA
requestival_25	6:16am	Affection	Jess Day	Affection 	https://www.youtube.com/results?search_query=Jess%20Day%20Affection	https://play.spotify.com/search/results/artist:Jess%20Day%20track:Affection	https://www.triplejunearthed.com/node/6836526
requestival_25	6:20am	Take A Look	Boo Seeka	Take A Look 	https://www.youtube.com/results?search_query=Boo%20Seeka%20Take%20A%20Look	https://play.spotify.com/search/results/artist:Boo%20Seeka%20track:Take%20A%20Look	NA
requestival_25	6:26am	Barbra Streisand	Duck Sauce	Barbra Streisand 	https://www.youtube.com/results?search_query=Duck%20Sauce%20Barbra%20Streisand	https://play.spotify.com/search/results/artist:Duck%20Sauce%20track:Barbra%20Streisand	NA
requestival_25	6:29am	WOW	Kwame	WOW 	https://www.youtube.com/results?search_query=Kwame%20WOW	https://play.spotify.com/search/results/artist:Kwame%20track:WOW	https://www.triplejunearthed.com/node/5393051
requestival_25	6:32am	Amsterdam	Nothing But Thieves	Amsterdam 	https://www.youtube.com/results?search_query=Nothing%20But%20Thieves%20Amsterdam	https://play.spotify.com/search/results/artist:Nothing%20But%20Thieves%20track:Amsterdam	NA
requestival_25	6:37am	Wuthering Heights	Kate Bush	The Kick Inside 	https://www.youtube.com/results?search_query=Kate%20Bush%20Wuthering%20Heights	https://play.spotify.com/search/results/artist:Kate%20Bush%20track:Wuthering%20Heights	NA
requestival_25	6:42am	Golden Skans	Klaxons	Myths Of The Near Future 	https://www.youtube.com/results?search_query=Klaxons%20Golden%20Skans	https://play.spotify.com/search/results/artist:Klaxons%20track:Golden%20Skans	NA
requestival_25	6:47am	Fall	Dulcie	Fall 	https://www.youtube.com/results?search_query=Dulcie%20Fall	https://play.spotify.com/search/results/artist:Dulcie%20track:Fall	https://www.triplejunearthed.com/node/7822061
requestival_25	6:51am	Woods	Mac Miller	Circles 	https://www.youtube.com/results?search_query=Mac%20Miller%20Woods	https://play.spotify.com/search/results/artist:Mac%20Miller%20track:Woods	NA
requestival_25	6:56am	Ramona Was A Waitress	Paul Dempsey	Eveything is True 	https://www.youtube.com/results?search_query=Paul%20Dempsey%20Ramona%20Was%20A%20Waitress	https://play.spotify.com/search/results/artist:Paul%20Dempsey%20track:Ramona%20Was%20A%20Waitress	NA
requestival_25	7:05am	Ace Of Spades	Motorhead	Ace Of Spades 	https://www.youtube.com/results?search_query=Motorhead%20Ace%20Of%20Spades	https://play.spotify.com/search/results/artist:Motorhead%20track:Ace%20Of%20Spades	NA
requestival_25	7:07am	Ubu	Methyl Ethel	Everything Is Forgotten 	https://www.youtube.com/results?search_query=Methyl%20Ethel%20Ubu	https://play.spotify.com/search/results/artist:Methyl%20Ethel%20track:Ubu	https://www.triplejunearthed.com/node/238816
requestival_25	7:11am	Not About You	Haiku Hands	Not About You (Single) 	https://www.youtube.com/results?search_query=Haiku%20Hands%20Not%20About%20You	https://play.spotify.com/search/results/artist:Haiku%20Hands%20track:Not%20About%20You	https://www.triplejunearthed.com/node/6038186
requestival_25	7:16am	Paranoia, Ghosts & Other Sounds	SAFIA	Paranoia, Ghosts & Other Sounds 	https://www.youtube.com/results?search_query=SAFIA%20Paranoia,%20Ghosts%20&%20Other%20Sounds	https://play.spotify.com/search/results/artist:SAFIA%20track:Paranoia,%20Ghosts%20&%20Other%20Sounds	https://www.triplejunearthed.com/node/210266
requestival_25	7:21am	Say What You Want	Columbus	Say What You Want 	https://www.youtube.com/results?search_query=Columbus%20Say%20What%20You%20Want	https://play.spotify.com/search/results/artist:Columbus%20track:Say%20What%20You%20Want	https://www.triplejunearthed.com/node/269551
requestival_25	7:25am	Happiness is a Butterfly	Lana Del Rey	Norman Fucking Rockwell 	https://www.youtube.com/results?search_query=Lana%20Del%20Rey%20Happiness%20is%20a%20Butterfly	https://play.spotify.com/search/results/artist:Lana%20Del%20Rey%20track:Happiness%20is%20a%20Butterfly	NA
requestival_25	7:32am	Robbery	Juice WRLD	Robbery 	https://www.youtube.com/results?search_query=Juice%20WRLD%20Robbery	https://play.spotify.com/search/results/artist:Juice%20WRLD%20track:Robbery	NA
requestival_25	7:36am	Safe To Stay	TOWNS	Safe To Stay 	https://www.youtube.com/results?search_query=TOWNS%20Safe%20To%20Stay	https://play.spotify.com/search/results/artist:TOWNS%20track:Safe%20To%20Stay	https://www.triplejunearthed.com/node/5927526
requestival_25	7:44am	Glitter	BENEE	FIRE ON MARZZ 	https://www.youtube.com/results?search_query=BENEE%20Glitter	https://play.spotify.com/search/results/artist:BENEE%20track:Glitter	NA
requestival_25	7:52am	Vice Grip	Parkway Drive	IRE 	https://www.youtube.com/results?search_query=Parkway%20Drive%20Vice%20Grip	https://play.spotify.com/search/results/artist:Parkway%20Drive%20track:Vice%20Grip	NA
requestival_25	7:57am	Jesus Forgive Me, I Am a Thot	JPEGMAFIA	Jesus Forgive Me, I Am a Thot 	https://www.youtube.com/results?search_query=JPEGMAFIA%20Jesus%20Forgive%20Me,%20I%20Am%20a%20Thot	https://play.spotify.com/search/results/artist:JPEGMAFIA%20track:Jesus%20Forgive%20Me,%20I%20Am%20a%20Thot	NA
requestival_25	8:06am	Heavy, California	Jungle	For Ever 	https://www.youtube.com/results?search_query=Jungle%20Heavy,%20California	https://play.spotify.com/search/results/artist:Jungle%20track:Heavy,%20California	NA
requestival_25	8:09am	Boomerang	Dave Winnel	Boomerang 	https://www.youtube.com/results?search_query=Dave%20Winnel%20Boomerang	https://play.spotify.com/search/results/artist:Dave%20Winnel%20track:Boomerang	https://www.triplejunearthed.com/node/7980176
requestival_25	8:14am	Spirit in the Sky	Norman Greenbaum	Spirit in the Sky 	https://www.youtube.com/results?search_query=Norman%20Greenbaum%20Spirit%20in%20the%20Sky	https://play.spotify.com/search/results/artist:Norman%20Greenbaum%20track:Spirit%20in%20the%20Sky	NA
requestival_25	8:20am	Ballroom	Jack River	Sugar Mountain 	https://www.youtube.com/results?search_query=Jack%20River%20Ballroom	https://play.spotify.com/search/results/artist:Jack%20River%20track:Ballroom	NA
requestival_25	8:23am	American Boy	Estelle	Shine 	https://www.youtube.com/results?search_query=Estelle%20American%20Boy	https://play.spotify.com/search/results/artist:Estelle%20track:American%20Boy	NA
requestival_25	8:30am	Come On Mess Me Up	Cub Sport	This Is Our Vice 	https://www.youtube.com/results?search_query=Cub%20Sport%20Come%20On%20Mess%20Me%20Up	https://play.spotify.com/search/results/artist:Cub%20Sport%20track:Come%20On%20Mess%20Me%20Up	https://www.triplejunearthed.com/node/111406
requestival_25	8:34am	Higher	The Naked And Famous	Higher 	https://www.youtube.com/results?search_query=The%20Naked%20And%20Famous%20Higher	https://play.spotify.com/search/results/artist:The%20Naked%20And%20Famous%20track:Higher	NA
requestival_25	8:42am	True Lovers	Holy Holy	Paint 	https://www.youtube.com/results?search_query=Holy%20Holy%20True%20Lovers	https://play.spotify.com/search/results/artist:Holy%20Holy%20track:True%20Lovers	https://www.triplejunearthed.com/node/232286
requestival_25	8:49am	On My Mind	Stevan	On My Mind 	https://www.youtube.com/results?search_query=Stevan%20On%20My%20Mind	https://play.spotify.com/search/results/artist:Stevan%20track:On%20My%20Mind	https://www.triplejunearthed.com/node/5640411
requestival_25	8:52am	Tennis Fan	Banoffee	Tennis Fan 	https://www.youtube.com/results?search_query=Banoffee%20Tennis%20Fan	https://play.spotify.com/search/results/artist:Banoffee%20track:Tennis%20Fan	NA
requestival_25	8:55am	German	No Money Enterprise	German 	https://www.youtube.com/results?search_query=No%20Money%20Enterprise%20German	https://play.spotify.com/search/results/artist:No%20Money%20Enterprise%20track:German	NA
requestival_25	9:05am	Pumped Up Kicks	Foster The People	Pumped Up Kicks 	https://www.youtube.com/results?search_query=Foster%20The%20People%20Pumped%20Up%20Kicks	https://play.spotify.com/search/results/artist:Foster%20The%20People%20track:Pumped%20Up%20Kicks	NA
requestival_25	9:09am	The Meadows	Dear Seattle	Dear Seattle 	https://www.youtube.com/results?search_query=Dear%20Seattle%20The%20Meadows	https://play.spotify.com/search/results/artist:Dear%20Seattle%20track:The%20Meadows	https://www.triplejunearthed.com/node/274476
requestival_25	9:15am	Shook	Tkay Maidza	Shook 	https://www.youtube.com/results?search_query=Tkay%20Maidza%20Shook	https://play.spotify.com/search/results/artist:Tkay%20Maidza%20track:Shook	https://www.triplejunearthed.com/node/228251
requestival_25	9:19am	Miss Murder (triple j live recording, Festival Hall Melb 2006)	AFI	Live At The Wireless 	https://www.youtube.com/results?search_query=AFI%20Miss%20Murder%20(triple%20j%20live%20recording,%20Festival%20Hall%20Melb%202006)	https://play.spotify.com/search/results/artist:AFI%20track:Miss%20Murder%20(triple%20j%20live%20recording,%20Festival%20Hall%20Melb%202006)	NA
requestival_25	9:23am	Back To Life	Fergus James	Back To Life 	https://www.youtube.com/results?search_query=Fergus%20James%20Back%20To%20Life	https://play.spotify.com/search/results/artist:Fergus%20James%20track:Back%20To%20Life	https://www.triplejunearthed.com/node/6843436
requestival_25	9:27am	Hung Up	Madonna	Confessions on a Dance Floor 	https://www.youtube.com/results?search_query=Madonna%20Hung%20Up	https://play.spotify.com/search/results/artist:Madonna%20track:Hung%20Up	NA
requestival_25	10:04am	Blue (Da Ba Dee)	Eiffel 65	Blue (Da Ba Dee) 	https://www.youtube.com/results?search_query=Eiffel%2065%20Blue%20(Da%20Ba%20Dee)	https://play.spotify.com/search/results/artist:Eiffel%2065%20track:Blue%20(Da%20Ba%20Dee)	NA
requestival_25	10:08am	Let You Down	Hungry Kids Of Hungary	Escapades 	https://www.youtube.com/results?search_query=Hungry%20Kids%20Of%20Hungary%20Let%20You%20Down	https://play.spotify.com/search/results/artist:Hungry%20Kids%20Of%20Hungary%20track:Let%20You%20Down	https://www.triplejunearthed.com/node/55381
requestival_25	10:11am	No Role Modelz	J. Cole	2014 Forest Hills Drive 	https://www.youtube.com/results?search_query=J.%20Cole%20No%20Role%20Modelz	https://play.spotify.com/search/results/artist:J.%20Cole%20track:No%20Role%20Modelz	NA
requestival_25	10:19am	It's Not Living (If It's Not With You)	The 1975	A Brief Inquiry Into Online Relationships 	https://www.youtube.com/results?search_query=The%201975%20It%27s%20Not%20Living%20(If%20It%27s%20Not%20With%20You)	https://play.spotify.com/search/results/artist:The%201975%20track:It's%20Not%20Living%20(If%20It's%20Not%20With%20You)	NA
requestival_25	10:23am	Pub Feed	The Chats	Pub Feed [Single] 	https://www.youtube.com/results?search_query=The%20Chats%20Pub%20Feed	https://play.spotify.com/search/results/artist:The%20Chats%20track:Pub%20Feed	NA
requestival_25	10:26am	Mountain At My Gates	Foals	What Went Down 	https://www.youtube.com/results?search_query=Foals%20Mountain%20At%20My%20Gates	https://play.spotify.com/search/results/artist:Foals%20track:Mountain%20At%20My%20Gates	NA
requestival_25	10:32am	21	Gracie Abrams	21 	https://www.youtube.com/results?search_query=Gracie%20Abrams%2021	https://play.spotify.com/search/results/artist:Gracie%20Abrams%20track:21	NA
requestival_25	10:36am	Jump Around	House of Pain	Jump Around & House of Pain Anthem 	https://www.youtube.com/results?search_query=House%20of%20Pain%20Jump%20Around	https://play.spotify.com/search/results/artist:House%20of%20Pain%20track:Jump%20Around	NA
requestival_25	10:39am	Bitter (with Kito)	FLETCHER	Bitter 	https://www.youtube.com/results?search_query=FLETCHER%20Bitter%20(with%20Kito)	https://play.spotify.com/search/results/artist:FLETCHER%20track:Bitter%20(with%20Kito)	NA
requestival_25	10:45am	Radar Detector	Darwin Deez	Darwin Deez 	https://www.youtube.com/results?search_query=Darwin%20Deez%20Radar%20Detector	https://play.spotify.com/search/results/artist:Darwin%20Deez%20track:Radar%20Detector	NA
requestival_25	10:49am	Wannabe	Spice Girls	Spice 	https://www.youtube.com/results?search_query=Spice%20Girls%20Wannabe	https://play.spotify.com/search/results/artist:Spice%20Girls%20track:Wannabe	NA
requestival_25	10:52am	Life Is A Game Of Changing (Willaris. K Remix)	DMA'S	Life is a Game of Changing 	https://www.youtube.com/results?search_query=DMA%27S%20Life%20Is%20A%20Game%20Of%20Changing%20(Willaris.%20K%20Remix)	https://play.spotify.com/search/results/artist:DMA'S%20track:Life%20Is%20A%20Game%20Of%20Changing%20(Willaris.%20K%20Remix)	NA
requestival_25	10:59am	Laying Low	ChillinIT	Laying Low 	https://www.youtube.com/results?search_query=ChillinIT%20Laying%20Low	https://play.spotify.com/search/results/artist:ChillinIT%20track:Laying%20Low	NA
requestival_25	11:03am	HEART ATTACK {Ft. lau.ra}	BRONSON	BRONSON 	https://www.youtube.com/results?search_query=BRONSON%20HEART%20ATTACK%20{Ft.%20lau.ra}	https://play.spotify.com/search/results/artist:BRONSON%20track:HEART%20ATTACK%20%7BFt.%20lau.ra%7D	NA
requestival_25	11:07am	Dream Steppin'	Two People	Dream Steppin' 	https://www.youtube.com/results?search_query=Two%20People%20Dream%20Steppin%27	https://play.spotify.com/search/results/artist:Two%20People%20track:Dream%20Steppin'	NA
requestival_25	11:12am	Chasing Ghosts	Snob Scrilla	Chasing Ghosts 	https://www.youtube.com/results?search_query=Snob%20Scrilla%20Chasing%20Ghosts	https://play.spotify.com/search/results/artist:Snob%20Scrilla%20track:Chasing%20Ghosts	NA
requestival_25	11:15am	Day Tripper	The Beatles	1 	https://www.youtube.com/results?search_query=The%20Beatles%20Day%20Tripper	https://play.spotify.com/search/results/artist:The%20Beatles%20track:Day%20Tripper	NA
requestival_25	11:22am	catdog	Phoneline Valentine	catdog 	https://www.youtube.com/results?search_query=Phoneline%20Valentine%20catdog	https://play.spotify.com/search/results/artist:Phoneline%20Valentine%20track:catdog	NA
requestival_25	11:28am	Ready	Montaigne	Ready 	https://www.youtube.com/results?search_query=Montaigne%20Ready	https://play.spotify.com/search/results/artist:Montaigne%20track:Ready	https://www.triplejunearthed.com/node/3172616
requestival_25	11:32am	Can't Get Better Than This	Parachute Youth	Can't Get Better Than This 	https://www.youtube.com/results?search_query=Parachute%20Youth%20Can%27t%20Get%20Better%20Than%20This	https://play.spotify.com/search/results/artist:Parachute%20Youth%20track:Can't%20Get%20Better%20Than%20This	NA
requestival_25	11:36am	Tongue Tied	Grouplove	Never Trust A Happy Song 	https://www.youtube.com/results?search_query=Grouplove%20Tongue%20Tied	https://play.spotify.com/search/results/artist:Grouplove%20track:Tongue%20Tied	NA
requestival_25	11:42am	Bassline Junkie	Dizzee Rascal	Dirtee TV.com The Mixtape Vol. 2 	https://www.youtube.com/results?search_query=Dizzee%20Rascal%20Bassline%20Junkie	https://play.spotify.com/search/results/artist:Dizzee%20Rascal%20track:Bassline%20Junkie	NA
requestival_25	11:45am	Piece Of Your Heart	MEDUZA	Piece Of Your Heart 	https://www.youtube.com/results?search_query=MEDUZA%20Piece%20Of%20Your%20Heart	https://play.spotify.com/search/results/artist:MEDUZA%20track:Piece%20Of%20Your%20Heart	NA
requestival_25	11:51am	The Time is Now (Entrance Theme)	John Cena	The Time is Now (Entrance Theme) 	https://www.youtube.com/results?search_query=John%20Cena%20The%20Time%20is%20Now%20(Entrance%20Theme)	https://play.spotify.com/search/results/artist:John%20Cena%20track:The%20Time%20is%20Now%20(Entrance%20Theme)	NA
requestival_25	11:54am	Face To Face	Rex Orange County	Pony 	https://www.youtube.com/results?search_query=Rex%20Orange%20County%20Face%20To%20Face	https://play.spotify.com/search/results/artist:Rex%20Orange%20County%20track:Face%20To%20Face	NA
requestival_25	11:58am	Just Like We Never Said Goodbye	SOPHIE	PRODUCT 	https://www.youtube.com/results?search_query=SOPHIE%20Just%20Like%20We%20Never%20Said%20Goodbye	https://play.spotify.com/search/results/artist:SOPHIE%20track:Just%20Like%20We%20Never%20Said%20Goodbye	NA
requestival_25	12:03pm	Miracle (triple j live recording, Splendour In The Grass, 2018)	CHVRCHES	Live At The Wireless 	https://www.youtube.com/results?search_query=CHVRCHES%20Miracle%20(triple%20j%20live%20recording,%20Splendour%20In%20The%20Grass,%202018)	https://play.spotify.com/search/results/artist:CHVRCHES%20track:Miracle%20(triple%20j%20live%20recording,%20Splendour%20In%20The%20Grass,%202018)	NA
requestival_25	12:06pm	Tieduprightnow (triple j live recording, 170 Russell St, Melbourne, 2019)	Parcels	Live At The Wireless 	https://www.youtube.com/results?search_query=Parcels%20Tieduprightnow%20(triple%20j%20live%20recording,%20170%20Russell%20St,%20Melbourne,%202019)	https://play.spotify.com/search/results/artist:Parcels%20track:Tieduprightnow%20(triple%20j%20live%20recording,%20170%20Russell%20St,%20Melbourne,%202019)	https://www.triplejunearthed.com/node/3871066
requestival_25	12:09pm	bury a friend (triple j live recording, Hordern Pavilion, Sydney, 2019)	Billie Eilish	Live at the Wireless 	https://www.youtube.com/results?search_query=Billie%20Eilish%20bury%20a%20friend%20(triple%20j%20live%20recording,%20Hordern%20Pavilion,%20Sydney,%202019)	https://play.spotify.com/search/results/artist:Billie%20Eilish%20track:bury%20a%20friend%20(triple%20j%20live%20recording,%20Hordern%20Pavilion,%20Sydney,%202019)	NA
requestival_25	12:12pm	Killer (triple j live recording, One Night Stand Dalby QLD 2012)	360	Live At The Wireless 	https://www.youtube.com/results?search_query=360%20Killer%20(triple%20j%20live%20recording,%20One%20Night%20Stand%20Dalby%20QLD%202012)	https://play.spotify.com/search/results/artist:360%20track:Killer%20(triple%20j%20live%20recording,%20One%20Night%20Stand%20Dalby%20QLD%202012)	NA
requestival_25	12:16pm	Rocket Ship (triple j live recording, Live At The Wireless, Corner Hotel 2012}	San Cisco	Live At The Wireless 	https://www.youtube.com/results?search_query=San%20Cisco%20Rocket%20Ship%20(triple%20j%20live%20recording,%20Live%20At%20The%20Wireless,%20Corner%20Hotel%202012}	https://play.spotify.com/search/results/artist:San%20Cisco%20track:Rocket%20Ship%20(triple%20j%20live%20recording,%20Live%20At%20The%20Wireless,%20Corner%20Hotel%202012%7D	https://www.triplejunearthed.com/node/66936
requestival_25	12:20pm	Power And The Passion (triple j live recording, Capitol Theatre Sydney 1982)	Midnight Oil	Live At The Wireless 	https://www.youtube.com/results?search_query=Midnight%20Oil%20Power%20And%20The%20Passion%20(triple%20j%20live%20recording,%20Capitol%20Theatre%20Sydney%201982)	https://play.spotify.com/search/results/artist:Midnight%20Oil%20track:Power%20And%20The%20Passion%20(triple%20j%20live%20recording,%20Capitol%20Theatre%20Sydney%201982)	NA
requestival_25	12:23pm	Stranger (triple j live recording, One Night Stand St Helens 2018)	Peking Duk	Live At The Wireless 	https://www.youtube.com/results?search_query=Peking%20Duk%20Stranger%20(triple%20j%20live%20recording,%20One%20Night%20Stand%20St%20Helens%202018)	https://play.spotify.com/search/results/artist:Peking%20Duk%20track:Stranger%20(triple%20j%20live%20recording,%20One%20Night%20Stand%20St%20Helens%202018)	NA
requestival_25	12:33pm	Sun (triple j live recording, Live At The Wireless, Falls Festival Lorne 2012)	Two Door Cinema Club	Live At The Wireless 	https://www.youtube.com/results?search_query=Two%20Door%20Cinema%20Club%20Sun%20(triple%20j%20live%20recording,%20Live%20At%20The%20Wireless,%20Falls%20Festival%20Lorne%202012)	https://play.spotify.com/search/results/artist:Two%20Door%20Cinema%20Club%20track:Sun%20(triple%20j%20live%20recording,%20Live%20At%20The%20Wireless,%20Falls%20Festival%20Lorne%202012)	NA
requestival_25	12:35pm	7 (triple j live recording, Falls Fest Lorne 2016)	Catfish And The Bottlemen	Live At The Wireless 	https://www.youtube.com/results?search_query=Catfish%20And%20The%20Bottlemen%207%20(triple%20j%20live%20recording,%20Falls%20Fest%20Lorne%202016)	https://play.spotify.com/search/results/artist:Catfish%20And%20The%20Bottlemen%20track:7%20(triple%20j%20live%20recording,%20Falls%20Fest%20Lorne%202016)	NA
requestival_25	12:38pm	A-Punk {triple j live recording, Sydney Big Day Out 2013}	Vampire Weekend	Live At The Wireless 	https://www.youtube.com/results?search_query=Vampire%20Weekend%20A-Punk%20{triple%20j%20live%20recording,%20Sydney%20Big%20Day%20Out%202013}	https://play.spotify.com/search/results/artist:Vampire%20Weekend%20track:A-Punk%20%7Btriple%20j%20live%20recording,%20Sydney%20Big%20Day%20Out%202013%7D	NA
requestival_25	12:41pm	No CD (Live at Laneway Adelaide 2018)	Loyle Carner	triple j Live at Laneway Adelaide 2018 	https://www.youtube.com/results?search_query=Loyle%20Carner%20No%20CD%20(Live%20at%20Laneway%20Adelaide%202018)	https://play.spotify.com/search/results/artist:Loyle%20Carner%20track:No%20CD%20(Live%20at%20Laneway%20Adelaide%202018)	NA
requestival_25	12:44pm	On My Knees (triple j live recording, The One Night Stand, St Helens 2018)	The Middle Kids	Live At The Wireless 	https://www.youtube.com/results?search_query=The%20Middle%20Kids%20On%20My%20Knees%20(triple%20j%20live%20recording,%20The%20One%20Night%20Stand,%20St%20Helens%202018)	https://play.spotify.com/search/results/artist:The%20Middle%20Kids%20track:On%20My%20Knees%20(triple%20j%20live%20recording,%20The%20One%20Night%20Stand,%20St%20Helens%202018)	NA
requestival_25	12:48pm	Resolution {Live at Splendour in the Grass 2019}	Matt Corby	triple j Live at Splendour in the Grass 2019 	https://www.youtube.com/results?search_query=Matt%20Corby%20Resolution%20{Live%20at%20Splendour%20in%20the%20Grass%202019}	https://play.spotify.com/search/results/artist:Matt%20Corby%20track:Resolution%20%7BLive%20at%20Splendour%20in%20the%20Grass%202019%7D	https://www.triplejunearthed.com/node/126191
requestival_25	12:55pm	93 'Til Infinity	Souls Of Mischief	93 	https://www.youtube.com/results?search_query=Souls%20Of%20Mischief%2093%20%27Til%20Infinity	https://play.spotify.com/search/results/artist:Souls%20Of%20Mischief%20track:93%20'Til%20Infinity	NA
requestival_25	1:02pm	Falling Thunder	Rolling Blackouts Coastal Fever	Sideways To New Italy 	https://www.youtube.com/results?search_query=Rolling%20Blackouts%20Coastal%20Fever%20Falling%20Thunder	https://play.spotify.com/search/results/artist:Rolling%20Blackouts%20Coastal%20Fever%20track:Falling%20Thunder	https://www.triplejunearthed.com/node/2853886
requestival_25	1:07pm	Lucky {Ft. Vlossom}	PNAU	Lucky 	https://www.youtube.com/results?search_query=PNAU%20Lucky%20{Ft.%20Vlossom}	https://play.spotify.com/search/results/artist:PNAU%20track:Lucky%20%7BFt.%20Vlossom%7D	NA
requestival_25	1:11pm	WAH	The Buoys	WAH 	https://www.youtube.com/results?search_query=The%20Buoys%20WAH	https://play.spotify.com/search/results/artist:The%20Buoys%20track:WAH	https://www.triplejunearthed.com/node/5785746
requestival_25	1:13pm	I'd Have Killed For You	Stellie	I'd Have Killed For You 	https://www.youtube.com/results?search_query=Stellie%20I%27d%20Have%20Killed%20For%20You	https://play.spotify.com/search/results/artist:Stellie%20track:I'd%20Have%20Killed%20For%20You	https://www.triplejunearthed.com/node/7549331
requestival_25	1:17pm	I'm Good?	Hilltop Hoods	I'm Good? 	https://www.youtube.com/results?search_query=Hilltop%20Hoods%20I%27m%20Good?	https://play.spotify.com/search/results/artist:Hilltop%20Hoods%20track:I'm%20Good?	NA
requestival_25	1:20pm	Honey	Romero	Honey 	https://www.youtube.com/results?search_query=Romero%20Honey	https://play.spotify.com/search/results/artist:Romero%20track:Honey	NA
requestival_25	1:25pm	Check Up	The Million	Check Up 	https://www.youtube.com/results?search_query=The%20Million%20Check%20Up	https://play.spotify.com/search/results/artist:The%20Million%20track:Check%20Up	NA
requestival_25	1:28pm	Hyperfine	G Flip	Hyperfine 	https://www.youtube.com/results?search_query=G%20Flip%20Hyperfine	https://play.spotify.com/search/results/artist:G%20Flip%20track:Hyperfine	https://www.triplejunearthed.com/node/6175126
requestival_25	1:33pm	Logsplitter	Life After Football	Logsplitter 	https://www.youtube.com/results?search_query=Life%20After%20Football%20Logsplitter	https://play.spotify.com/search/results/artist:Life%20After%20Football%20track:Logsplitter	https://www.triplejunearthed.com/node/7153686
requestival_25	1:36pm	Seafood	The Belafontes	Desk Job 	https://www.youtube.com/results?search_query=The%20Belafontes%20Seafood	https://play.spotify.com/search/results/artist:The%20Belafontes%20track:Seafood	https://www.triplejunearthed.com/node/4479321
requestival_25	1:39pm	Pick Me	Wafia	Pick Me 	https://www.youtube.com/results?search_query=Wafia%20Pick%20Me	https://play.spotify.com/search/results/artist:Wafia%20track:Pick%20Me	https://www.triplejunearthed.com/node/228241
