DateTime	Song	Artist	Release	IsUnearthed	UnearthedURL	SpotifyQuery	SpotifyURL	YouTubeQuery	YouTubeURL
2020-05-28T08:44:00Z	Self-Immolate	King Gizzard & The Lizard Wizard	Infest The Rats' Nest	FALSE	NA	artist:King%20Gizzard%20&%20The%20Lizard%20Wizard%20track:Self-Immolate	https://play.spotify.com/search/results/artist:King%20Gizzard%20&%20The%20Lizard%20Wizard%20track:Self-Immolate	King%20Gizzard%20&%20The%20Lizard%20Wizard%20Self-Immolate	https://www.youtube.com/results?search_query=King%20Gizzard%20&%20The%20Lizard%20Wizard%20Self-Immolate
2020-05-28T08:48:00Z	Pogo	Digitalism	Pogo	FALSE	NA	artist:Digitalism%20track:Pogo	https://play.spotify.com/search/results/artist:Digitalism%20track:Pogo	Digitalism%20Pogo	https://www.youtube.com/results?search_query=Digitalism%20Pogo
2020-05-28T08:53:00Z	Pretty Lady	Tash Sultana	Pretty Lady	TRUE	https://www.triplejunearthed.com/node/257746	artist:Tash%20Sultana%20track:Pretty%20Lady	https://play.spotify.com/search/results/artist:Tash%20Sultana%20track:Pretty%20Lady	Tash%20Sultana%20Pretty%20Lady	https://www.youtube.com/results?search_query=Tash%20Sultana%20Pretty%20Lady
2020-05-28T08:58:00Z	Happiness In Liquid Form	Alfie Templeman	Happiness In Liquid Form	FALSE	NA	artist:Alfie%20Templeman%20track:Happiness%20In%20Liquid%20Form	https://play.spotify.com/search/results/artist:Alfie%20Templeman%20track:Happiness%20In%20Liquid%20Form	Alfie%20Templeman%20Happiness%20In%20Liquid%20Form	https://www.youtube.com/results?search_query=Alfie%20Templeman%20Happiness%20In%20Liquid%20Form
2020-05-28T09:02:00Z	90210	Travis Scott	Rodeo	FALSE	NA	artist:Travis%20Scott%20track:90210	https://play.spotify.com/search/results/artist:Travis%20Scott%20track:90210	Travis%20Scott%2090210	https://www.youtube.com/results?search_query=Travis%20Scott%2090210
2020-05-28T09:10:00Z	Martini	The Presets	HI VIZ	FALSE	NA	artist:The%20Presets%20track:Martini	https://play.spotify.com/search/results/artist:The%20Presets%20track:Martini	The%20Presets%20Martini	https://www.youtube.com/results?search_query=The%20Presets%20Martini
2020-05-28T09:14:00Z	Plastic Souvenirs	British India	Controller	FALSE	NA	artist:British%20India%20track:Plastic%20Souvenirs	https://play.spotify.com/search/results/artist:British%20India%20track:Plastic%20Souvenirs	British%20India%20Plastic%20Souvenirs	https://www.youtube.com/results?search_query=British%20India%20Plastic%20Souvenirs
2020-05-28T09:19:00Z	Burning Down The House	Tom Jones	Reload	FALSE	NA	artist:Tom%20Jones%20track:Burning%20Down%20The%20House	https://play.spotify.com/search/results/artist:Tom%20Jones%20track:Burning%20Down%20The%20House	Tom%20Jones%20Burning%20Down%20The%20House	https://www.youtube.com/results?search_query=Tom%20Jones%20Burning%20Down%20The%20House
2020-05-28T09:24:00Z	Milk & Sticks	Boy & Bear	Moonfire	TRUE	https://www.triplejunearthed.com/node/37861	artist:Boy%20&%20Bear%20track:Milk%20&%20Sticks	https://play.spotify.com/search/results/artist:Boy%20&%20Bear%20track:Milk%20&%20Sticks	Boy%20&%20Bear%20Milk%20&%20Sticks	https://www.youtube.com/results?search_query=Boy%20&%20Bear%20Milk%20&%20Sticks
2020-05-28T09:29:00Z	Don't Need You	Genesis Owusu	Don't Need You	TRUE	https://www.triplejunearthed.com/node/256406	artist:Genesis%20Owusu%20track:Don't%20Need%20You	https://play.spotify.com/search/results/artist:Genesis%20Owusu%20track:Don't%20Need%20You	Genesis%20Owusu%20Don%27t%20Need%20You	https://www.youtube.com/results?search_query=Genesis%20Owusu%20Don%27t%20Need%20You
2020-05-28T09:32:00Z	Chasing Cars	Snow Patrol	Eyes Open	FALSE	NA	artist:Snow%20Patrol%20track:Chasing%20Cars	https://play.spotify.com/search/results/artist:Snow%20Patrol%20track:Chasing%20Cars	Snow%20Patrol%20Chasing%20Cars	https://www.youtube.com/results?search_query=Snow%20Patrol%20Chasing%20Cars
2020-05-28T09:40:00Z	Run Away With Me	Carly Rae Jepsen	E•MO•TION	FALSE	NA	artist:Carly%20Rae%20Jepsen%20track:Run%20Away%20With%20Me	https://play.spotify.com/search/results/artist:Carly%20Rae%20Jepsen%20track:Run%20Away%20With%20Me	Carly%20Rae%20Jepsen%20Run%20Away%20With%20Me	https://www.youtube.com/results?search_query=Carly%20Rae%20Jepsen%20Run%20Away%20With%20Me
2020-05-28T09:44:00Z	Work Work	clipping.	CLPPNG	FALSE	NA	artist:clipping.%20track:Work%20Work	https://play.spotify.com/search/results/artist:clipping.%20track:Work%20Work	clipping.%20Work%20Work	https://www.youtube.com/results?search_query=clipping.%20Work%20Work
2020-05-28T09:48:00Z	Blood Brothers	Amy Shark	Night Thinker	TRUE	https://www.triplejunearthed.com/node/3935996	artist:Amy%20Shark%20track:Blood%20Brothers	https://play.spotify.com/search/results/artist:Amy%20Shark%20track:Blood%20Brothers	Amy%20Shark%20Blood%20Brothers	https://www.youtube.com/results?search_query=Amy%20Shark%20Blood%20Brothers
2020-05-28T09:53:00Z	Moana	G-Eazy & Jack Harlow	Moana	FALSE	NA	artist:G-Eazy%20&%20Jack%20Harlow%20track:Moana	https://play.spotify.com/search/results/artist:G-Eazy%20&%20Jack%20Harlow%20track:Moana	G-Eazy%20&%20Jack%20Harlow%20Moana	https://www.youtube.com/results?search_query=G-Eazy%20&%20Jack%20Harlow%20Moana
2020-05-28T09:58:00Z	Last Resort	Papa Roach	Infest	FALSE	NA	artist:Papa%20Roach%20track:Last%20Resort	https://play.spotify.com/search/results/artist:Papa%20Roach%20track:Last%20Resort	Papa%20Roach%20Last%20Resort	https://www.youtube.com/results?search_query=Papa%20Roach%20Last%20Resort
2020-05-28T10:02:00Z	Molotov	Kira Puru	Molotov	TRUE	https://www.triplejunearthed.com/node/6527596	artist:Kira%20Puru%20track:Molotov	https://play.spotify.com/search/results/artist:Kira%20Puru%20track:Molotov	Kira%20Puru%20Molotov	https://www.youtube.com/results?search_query=Kira%20Puru%20Molotov
2020-05-28T10:08:00Z	The Buzz	Hermitude	Dark Night Sweet Light	FALSE	NA	artist:Hermitude%20track:The%20Buzz	https://play.spotify.com/search/results/artist:Hermitude%20track:The%20Buzz	Hermitude%20The%20Buzz	https://www.youtube.com/results?search_query=Hermitude%20The%20Buzz
2020-05-28T10:12:00Z	Lady Marmalade (triple j Like A Version)	G Flip	Like A Version	TRUE	https://www.triplejunearthed.com/node/6175126	artist:G%20Flip%20track:Lady%20Marmalade%20(triple%20j%20Like%20A%20Version)	https://play.spotify.com/search/results/artist:G%20Flip%20track:Lady%20Marmalade%20(triple%20j%20Like%20A%20Version)	G%20Flip%20Lady%20Marmalade%20(triple%20j%20Like%20A%20Version)	https://www.youtube.com/results?search_query=G%20Flip%20Lady%20Marmalade%20(triple%20j%20Like%20A%20Version)
2020-05-28T10:18:00Z	Malibu	Hole	Celebrity Skin	FALSE	NA	artist:Hole%20track:Malibu	https://play.spotify.com/search/results/artist:Hole%20track:Malibu	Hole%20Malibu	https://www.youtube.com/results?search_query=Hole%20Malibu
2020-05-28T10:22:00Z	Middle	DJ Snake	Middle	FALSE	NA	artist:DJ%20Snake%20track:Middle	https://play.spotify.com/search/results/artist:DJ%20Snake%20track:Middle	DJ%20Snake%20Middle	https://www.youtube.com/results?search_query=DJ%20Snake%20Middle
2020-05-28T10:26:00Z	Big Ones	Ali Barter	Hello, I'm Doing My Best	TRUE	https://www.triplejunearthed.com/node/214776	artist:Ali%20Barter%20track:Big%20Ones	https://play.spotify.com/search/results/artist:Ali%20Barter%20track:Big%20Ones	Ali%20Barter%20Big%20Ones	https://www.youtube.com/results?search_query=Ali%20Barter%20Big%20Ones
2020-05-28T10:31:00Z	Duality	Slipknot	Vol. 3: Subliminal Verses	FALSE	NA	artist:Slipknot%20track:Duality	https://play.spotify.com/search/results/artist:Slipknot%20track:Duality	Slipknot%20Duality	https://www.youtube.com/results?search_query=Slipknot%20Duality
2020-05-28T10:37:00Z	Birth In Reverse	St. Vincent	St. Vincent	FALSE	NA	artist:St.%20Vincent%20track:Birth%20In%20Reverse	https://play.spotify.com/search/results/artist:St.%20Vincent%20track:Birth%20In%20Reverse	St.%20Vincent%20Birth%20In%20Reverse	https://www.youtube.com/results?search_query=St.%20Vincent%20Birth%20In%20Reverse
2020-05-28T10:41:00Z	Twilight Driving	Methyl Ethel	Oh Inhuman Spectacle	TRUE	https://www.triplejunearthed.com/node/238816	artist:Methyl%20Ethel%20track:Twilight%20Driving	https://play.spotify.com/search/results/artist:Methyl%20Ethel%20track:Twilight%20Driving	Methyl%20Ethel%20Twilight%20Driving	https://www.youtube.com/results?search_query=Methyl%20Ethel%20Twilight%20Driving
2020-05-28T10:49:00Z	Chlorine	Trophy Eyes	Chemical Miracle	TRUE	https://www.triplejunearthed.com/node/261181	artist:Trophy%20Eyes%20track:Chlorine	https://play.spotify.com/search/results/artist:Trophy%20Eyes%20track:Chlorine	Trophy%20Eyes%20Chlorine	https://www.youtube.com/results?search_query=Trophy%20Eyes%20Chlorine
2020-05-28T10:53:00Z	Everything Stays {Ft. Olivia Olson}	Adventure Time	Adventure Time, Vol.3	FALSE	NA	artist:Adventure%20Time%20track:Everything%20Stays%20%7BFt.%20Olivia%20Olson%7D	https://play.spotify.com/search/results/artist:Adventure%20Time%20track:Everything%20Stays%20%7BFt.%20Olivia%20Olson%7D	Adventure%20Time%20Everything%20Stays%20{Ft.%20Olivia%20Olson}	https://www.youtube.com/results?search_query=Adventure%20Time%20Everything%20Stays%20{Ft.%20Olivia%20Olson}
2020-05-28T10:55:00Z	First Aid	Gus Dapperton	First Aid	FALSE	NA	artist:Gus%20Dapperton%20track:First%20Aid	https://play.spotify.com/search/results/artist:Gus%20Dapperton%20track:First%20Aid	Gus%20Dapperton%20First%20Aid	https://www.youtube.com/results?search_query=Gus%20Dapperton%20First%20Aid
2020-05-28T20:06:00Z	The Animal Song	Savage Garden	Affirmation	FALSE	NA	artist:Savage%20Garden%20track:The%20Animal%20Song	https://play.spotify.com/search/results/artist:Savage%20Garden%20track:The%20Animal%20Song	Savage%20Garden%20The%20Animal%20Song	https://www.youtube.com/results?search_query=Savage%20Garden%20The%20Animal%20Song
2020-05-28T20:12:00Z	Reptilia	The Strokes	Room On Fire	FALSE	NA	artist:The%20Strokes%20track:Reptilia	https://play.spotify.com/search/results/artist:The%20Strokes%20track:Reptilia	The%20Strokes%20Reptilia	https://www.youtube.com/results?search_query=The%20Strokes%20Reptilia
2020-05-28T20:18:00Z	Only U {Ft. Gia Vorne}	Taka Perry	Only U	TRUE	https://www.triplejunearthed.com/node/3926801	artist:Taka%20Perry%20track:Only%20U%20%7BFt.%20Gia%20Vorne%7D	https://play.spotify.com/search/results/artist:Taka%20Perry%20track:Only%20U%20%7BFt.%20Gia%20Vorne%7D	Taka%20Perry%20Only%20U%20{Ft.%20Gia%20Vorne}	https://www.youtube.com/results?search_query=Taka%20Perry%20Only%20U%20{Ft.%20Gia%20Vorne}
2020-05-28T20:24:00Z	Olympic Sneakers	Heaps Good Friends	Olympic Sneakers	TRUE	https://www.triplejunearthed.com/node/5103181	artist:Heaps%20Good%20Friends%20track:Olympic%20Sneakers	https://play.spotify.com/search/results/artist:Heaps%20Good%20Friends%20track:Olympic%20Sneakers	Heaps%20Good%20Friends%20Olympic%20Sneakers	https://www.youtube.com/results?search_query=Heaps%20Good%20Friends%20Olympic%20Sneakers
2020-05-28T20:28:00Z	Chicken In The Corn	Brushy One String	Destiny	FALSE	NA	artist:Brushy%20One%20String%20track:Chicken%20In%20The%20Corn	https://play.spotify.com/search/results/artist:Brushy%20One%20String%20track:Chicken%20In%20The%20Corn	Brushy%20One%20String%20Chicken%20In%20The%20Corn	https://www.youtube.com/results?search_query=Brushy%20One%20String%20Chicken%20In%20The%20Corn
2020-05-28T20:37:00Z	Fuck The Pain Away	Peaches	The Teaches Of Peaches	FALSE	NA	artist:Peaches%20track:Fuck%20The%20Pain%20Away	https://play.spotify.com/search/results/artist:Peaches%20track:Fuck%20The%20Pain%20Away	Peaches%20Fuck%20The%20Pain%20Away	https://www.youtube.com/results?search_query=Peaches%20Fuck%20The%20Pain%20Away
2020-05-28T20:42:00Z	Something I Said	Thundamentals	So We Can Remember	FALSE	NA	artist:Thundamentals%20track:Something%20I%20Said	https://play.spotify.com/search/results/artist:Thundamentals%20track:Something%20I%20Said	Thundamentals%20Something%20I%20Said	https://www.youtube.com/results?search_query=Thundamentals%20Something%20I%20Said
2020-05-28T20:48:00Z	Pokémon Theme	Jason Paige	Pokémon: 2.B.A. Master (Music from the TV Series)	FALSE	NA	artist:Jason%20Paige%20track:Pok%C3%A9mon%20Theme	https://play.spotify.com/search/results/artist:Jason%20Paige%20track:Pok%C3%A9mon%20Theme	Jason%20Paige%20Pok%C3%A9mon%20Theme	https://www.youtube.com/results?search_query=Jason%20Paige%20Pok%C3%A9mon%20Theme
2020-05-28T20:53:00Z	Fall	Dulcie	Fall	TRUE	https://www.triplejunearthed.com/node/7822061	artist:Dulcie%20track:Fall	https://play.spotify.com/search/results/artist:Dulcie%20track:Fall	Dulcie%20Fall	https://www.youtube.com/results?search_query=Dulcie%20Fall
2020-05-28T20:57:00Z	Idiot	Kira Puru	Idiot	TRUE	https://www.triplejunearthed.com/node/6527596	artist:Kira%20Puru%20track:Idiot	https://play.spotify.com/search/results/artist:Kira%20Puru%20track:Idiot	Kira%20Puru%20Idiot	https://www.youtube.com/results?search_query=Kira%20Puru%20Idiot
2020-05-28T21:06:00Z	Last Night On Earth	Green Day	21st Century Breakdown	FALSE	NA	artist:Green%20Day%20track:Last%20Night%20On%20Earth	https://play.spotify.com/search/results/artist:Green%20Day%20track:Last%20Night%20On%20Earth	Green%20Day%20Last%20Night%20On%20Earth	https://www.youtube.com/results?search_query=Green%20Day%20Last%20Night%20On%20Earth
2020-05-28T21:10:00Z	R U A Cop?	The Meeting Tree	NA	TRUE	https://www.triplejunearthed.com/node/3173386	artist:The%20Meeting%20Tree%20track:R%20U%20A%20Cop?	https://play.spotify.com/search/results/artist:The%20Meeting%20Tree%20track:R%20U%20A%20Cop?	The%20Meeting%20Tree%20R%20U%20A%20Cop?	https://www.youtube.com/results?search_query=The%20Meeting%20Tree%20R%20U%20A%20Cop?
2020-05-28T21:15:00Z	Blood In The Cut	K.Flay	Every Where Is Some Where	FALSE	NA	artist:K.Flay%20track:Blood%20In%20The%20Cut	https://play.spotify.com/search/results/artist:K.Flay%20track:Blood%20In%20The%20Cut	K.Flay%20Blood%20In%20The%20Cut	https://www.youtube.com/results?search_query=K.Flay%20Blood%20In%20The%20Cut
2020-05-28T21:18:00Z	What's The Deal?	28 Days	Stealing Chairs	FALSE	NA	artist:28%20Days%20track:What's%20The%20Deal?	https://play.spotify.com/search/results/artist:28%20Days%20track:What's%20The%20Deal?	28%20Days%20What%27s%20The%20Deal?	https://www.youtube.com/results?search_query=28%20Days%20What%27s%20The%20Deal?
2020-05-28T21:23:00Z	Better Off Alone	Alice Deejay	Who Needs Guitars Anyway?	FALSE	NA	artist:Alice%20Deejay%20track:Better%20Off%20Alone	https://play.spotify.com/search/results/artist:Alice%20Deejay%20track:Better%20Off%20Alone	Alice%20Deejay%20Better%20Off%20Alone	https://www.youtube.com/results?search_query=Alice%20Deejay%20Better%20Off%20Alone
2020-05-28T21:27:00Z	Black Fingernails, Red Wine	Eskimo Joe	Black Fingernails, Red Wine	FALSE	NA	artist:Eskimo%20Joe%20track:Black%20Fingernails,%20Red%20Wine	https://play.spotify.com/search/results/artist:Eskimo%20Joe%20track:Black%20Fingernails,%20Red%20Wine	Eskimo%20Joe%20Black%20Fingernails,%20Red%20Wine	https://www.youtube.com/results?search_query=Eskimo%20Joe%20Black%20Fingernails,%20Red%20Wine
2020-05-28T21:37:00Z	Doctor Worm	They Might Be Giants	Triple J Hottest 100, Volume 6	FALSE	NA	artist:They%20Might%20Be%20Giants%20track:Doctor%20Worm	https://play.spotify.com/search/results/artist:They%20Might%20Be%20Giants%20track:Doctor%20Worm	They%20Might%20Be%20Giants%20Doctor%20Worm	https://www.youtube.com/results?search_query=They%20Might%20Be%20Giants%20Doctor%20Worm
2020-05-28T21:40:00Z	Long Loud Hours	Urthboy	The Past Beats Inside Me Like a Second Heartbeat	FALSE	NA	artist:Urthboy%20track:Long%20Loud%20Hours	https://play.spotify.com/search/results/artist:Urthboy%20track:Long%20Loud%20Hours	Urthboy%20Long%20Loud%20Hours	https://www.youtube.com/results?search_query=Urthboy%20Long%20Loud%20Hours
2020-05-28T21:45:00Z	Just A Girl	No Doubt	Tragic Kingdom	FALSE	NA	artist:No%20Doubt%20track:Just%20A%20Girl	https://play.spotify.com/search/results/artist:No%20Doubt%20track:Just%20A%20Girl	No%20Doubt%20Just%20A%20Girl	https://www.youtube.com/results?search_query=No%20Doubt%20Just%20A%20Girl
2020-05-28T21:51:00Z	(Lover) You Don't Treat Me No Good (triple j Like A Version 2014)	Chet Faker	triple j's Like A Version 10	FALSE	NA	artist:Chet%20Faker%20track:(Lover)%20You%20Don't%20Treat%20Me%20No%20Good%20(triple%20j%20Like%20A%20Version%202014)	https://play.spotify.com/search/results/artist:Chet%20Faker%20track:(Lover)%20You%20Don't%20Treat%20Me%20No%20Good%20(triple%20j%20Like%20A%20Version%202014)	Chet%20Faker%20(Lover)%20You%20Don%27t%20Treat%20Me%20No%20Good%20(triple%20j%20Like%20A%20Version%202014)	https://www.youtube.com/results?search_query=Chet%20Faker%20(Lover)%20You%20Don%27t%20Treat%20Me%20No%20Good%20(triple%20j%20Like%20A%20Version%202014)
2020-05-28T21:55:00Z	Tangled; Content	Luca Brasi	Tangled; Content	TRUE	https://www.triplejunearthed.com/node/123651	artist:Luca%20Brasi%20track:Tangled;%20Content	https://play.spotify.com/search/results/artist:Luca%20Brasi%20track:Tangled;%20Content	Luca%20Brasi%20Tangled;%20Content	https://www.youtube.com/results?search_query=Luca%20Brasi%20Tangled;%20Content
2020-05-28T21:56:00Z	Tangled; Content	Luca Brasi	Tangled; Content	TRUE	https://www.triplejunearthed.com/node/123651	artist:Luca%20Brasi%20track:Tangled;%20Content	https://play.spotify.com/search/results/artist:Luca%20Brasi%20track:Tangled;%20Content	Luca%20Brasi%20Tangled;%20Content	https://www.youtube.com/results?search_query=Luca%20Brasi%20Tangled;%20Content
2020-05-28T22:05:00Z	Little Secrets	Passion Pit	Manners	FALSE	NA	artist:Passion%20Pit%20track:Little%20Secrets	https://play.spotify.com/search/results/artist:Passion%20Pit%20track:Little%20Secrets	Passion%20Pit%20Little%20Secrets	https://www.youtube.com/results?search_query=Passion%20Pit%20Little%20Secrets
2020-05-28T22:09:00Z	Signals	Jess Day	Signals	TRUE	https://www.triplejunearthed.com/node/6836526	artist:Jess%20Day%20track:Signals	https://play.spotify.com/search/results/artist:Jess%20Day%20track:Signals	Jess%20Day%20Signals	https://www.youtube.com/results?search_query=Jess%20Day%20Signals
2020-05-28T22:16:00Z	Do I Wanna Know? (triple j Like A Version 2014)	CHVRCHES	triple j's Like A Version 10	FALSE	NA	artist:CHVRCHES%20track:Do%20I%20Wanna%20Know?%20(triple%20j%20Like%20A%20Version%202014)	https://play.spotify.com/search/results/artist:CHVRCHES%20track:Do%20I%20Wanna%20Know?%20(triple%20j%20Like%20A%20Version%202014)	CHVRCHES%20Do%20I%20Wanna%20Know?%20(triple%20j%20Like%20A%20Version%202014)	https://www.youtube.com/results?search_query=CHVRCHES%20Do%20I%20Wanna%20Know?%20(triple%20j%20Like%20A%20Version%202014)
2020-05-28T22:22:00Z	Look Good In Leather	Cody ChesnuTT	Triple J Hottest 100 Volume 11	FALSE	NA	artist:Cody%20ChesnuTT%20track:Look%20Good%20In%20Leather	https://play.spotify.com/search/results/artist:Cody%20ChesnuTT%20track:Look%20Good%20In%20Leather	Cody%20ChesnuTT%20Look%20Good%20In%20Leather	https://www.youtube.com/results?search_query=Cody%20ChesnuTT%20Look%20Good%20In%20Leather
2020-05-28T22:28:00Z	Labrador	WAAX	Labrador	TRUE	https://www.triplejunearthed.com/node/265536	artist:WAAX%20track:Labrador	https://play.spotify.com/search/results/artist:WAAX%20track:Labrador	WAAX%20Labrador	https://www.youtube.com/results?search_query=WAAX%20Labrador
2020-05-28T22:36:00Z	U-Huh	Tkay Maidza	U-Huh	TRUE	https://www.triplejunearthed.com/node/228251	artist:Tkay%20Maidza%20track:U-Huh	https://play.spotify.com/search/results/artist:Tkay%20Maidza%20track:U-Huh	Tkay%20Maidza%20U-Huh	https://www.youtube.com/results?search_query=Tkay%20Maidza%20U-Huh
2020-05-28T22:40:00Z	Young Folks	Peter Bjorn & John	Writer's Block	FALSE	NA	artist:Peter%20Bjorn%20&%20John%20track:Young%20Folks	https://play.spotify.com/search/results/artist:Peter%20Bjorn%20&%20John%20track:Young%20Folks	Peter%20Bjorn%20&%20John%20Young%20Folks	https://www.youtube.com/results?search_query=Peter%20Bjorn%20&%20John%20Young%20Folks
2020-05-28T22:47:00Z	Homemade	Death by Denim	Homemade	FALSE	NA	artist:Death%20by%20Denim%20track:Homemade	https://play.spotify.com/search/results/artist:Death%20by%20Denim%20track:Homemade	Death%20by%20Denim%20Homemade	https://www.youtube.com/results?search_query=Death%20by%20Denim%20Homemade
2020-05-28T22:53:00Z	Moving Out	West Thebarton	Moving Out	TRUE	https://www.triplejunearthed.com/node/3041211	artist:West%20Thebarton%20track:Moving%20Out	https://play.spotify.com/search/results/artist:West%20Thebarton%20track:Moving%20Out	West%20Thebarton%20Moving%20Out	https://www.youtube.com/results?search_query=West%20Thebarton%20Moving%20Out
2020-05-28T22:56:00Z	Timber {Ft. Ke$ha}	Pitbull	Timber	FALSE	NA	artist:Pitbull%20track:Timber%20%7BFt.%20Ke$ha%7D	https://play.spotify.com/search/results/artist:Pitbull%20track:Timber%20%7BFt.%20Ke$ha%7D	Pitbull%20Timber%20{Ft.%20Ke$ha}	https://www.youtube.com/results?search_query=Pitbull%20Timber%20{Ft.%20Ke$ha}
2020-05-28T23:10:00Z	Hey Baby (Uhh Ahh)	DJ Ötzi	Hey Baby (Uhh Ahh)	FALSE	NA	artist:DJ%20%C3%96tzi%20track:Hey%20Baby%20(Uhh%20Ahh)	https://play.spotify.com/search/results/artist:DJ%20%C3%96tzi%20track:Hey%20Baby%20(Uhh%20Ahh)	DJ%20%C3%96tzi%20Hey%20Baby%20(Uhh%20Ahh)	https://www.youtube.com/results?search_query=DJ%20%C3%96tzi%20Hey%20Baby%20(Uhh%20Ahh)
2020-05-28T23:15:00Z	Niggas In Paris	JAY Z & Kanye West	Watch The Throne	FALSE	NA	artist:JAY%20Z%20&%20Kanye%20West%20track:Niggas%20In%20Paris	https://play.spotify.com/search/results/artist:JAY%20Z%20&%20Kanye%20West%20track:Niggas%20In%20Paris	JAY%20Z%20&%20Kanye%20West%20Niggas%20In%20Paris	https://www.youtube.com/results?search_query=JAY%20Z%20&%20Kanye%20West%20Niggas%20In%20Paris
2020-05-28T23:20:00Z	Semiotic Vision	Approachable Members Of Your Local Community	Semiotic Vision	TRUE	https://www.triplejunearthed.com/node/5969346	artist:Approachable%20Members%20Of%20Your%20Local%20Community%20track:Semiotic%20Vision	https://play.spotify.com/search/results/artist:Approachable%20Members%20Of%20Your%20Local%20Community%20track:Semiotic%20Vision	Approachable%20Members%20Of%20Your%20Local%20Community%20Semiotic%20Vision	https://www.youtube.com/results?search_query=Approachable%20Members%20Of%20Your%20Local%20Community%20Semiotic%20Vision
2020-05-28T23:23:00Z	Less Out Of Sync	DZ Deathrays	Black Rat	TRUE	https://www.triplejunearthed.com/node/69391	artist:DZ%20Deathrays%20track:Less%20Out%20Of%20Sync	https://play.spotify.com/search/results/artist:DZ%20Deathrays%20track:Less%20Out%20Of%20Sync	DZ%20Deathrays%20Less%20Out%20Of%20Sync	https://www.youtube.com/results?search_query=DZ%20Deathrays%20Less%20Out%20Of%20Sync
2020-05-28T23:28:00Z	Treaty (Filthy Lucre Remix)	Yothu Yindi	Tribal Voice	FALSE	NA	artist:Yothu%20Yindi%20track:Treaty%20(Filthy%20Lucre%20Remix)	https://play.spotify.com/search/results/artist:Yothu%20Yindi%20track:Treaty%20(Filthy%20Lucre%20Remix)	Yothu%20Yindi%20Treaty%20(Filthy%20Lucre%20Remix)	https://www.youtube.com/results?search_query=Yothu%20Yindi%20Treaty%20(Filthy%20Lucre%20Remix)
2020-05-28T23:32:00Z	C.O.O.L Party	Confidence Man	Confident Music For Confident People	TRUE	https://www.triplejunearthed.com/node/5347346	artist:Confidence%20Man%20track:C.O.O.L%20Party	https://play.spotify.com/search/results/artist:Confidence%20Man%20track:C.O.O.L%20Party	Confidence%20Man%20C.O.O.L%20Party	https://www.youtube.com/results?search_query=Confidence%20Man%20C.O.O.L%20Party
2020-05-28T23:37:00Z	Love Song	Duke Dumont	Love Song (Single)	FALSE	NA	artist:Duke%20Dumont%20track:Love%20Song	https://play.spotify.com/search/results/artist:Duke%20Dumont%20track:Love%20Song	Duke%20Dumont%20Love%20Song	https://www.youtube.com/results?search_query=Duke%20Dumont%20Love%20Song
2020-05-28T23:40:00Z	Galvanize	The Chemical Brothers	Galvanize (Single)	FALSE	NA	artist:The%20Chemical%20Brothers%20track:Galvanize	https://play.spotify.com/search/results/artist:The%20Chemical%20Brothers%20track:Galvanize	The%20Chemical%20Brothers%20Galvanize	https://www.youtube.com/results?search_query=The%20Chemical%20Brothers%20Galvanize
2020-05-28T23:45:00Z	Pure Shores	All Saints	Saints & Sinners	FALSE	NA	artist:All%20Saints%20track:Pure%20Shores	https://play.spotify.com/search/results/artist:All%20Saints%20track:Pure%20Shores	All%20Saints%20Pure%20Shores	https://www.youtube.com/results?search_query=All%20Saints%20Pure%20Shores
2020-05-28T23:50:00Z	Don't Sleep {Ft. Imbi, BOI}	Alice Ivy	Don't Sleep	TRUE	https://www.triplejunearthed.com/node/3845951	artist:Alice%20Ivy%20track:Don't%20Sleep%20%7BFt.%20Imbi,%20BOI%7D	https://play.spotify.com/search/results/artist:Alice%20Ivy%20track:Don't%20Sleep%20%7BFt.%20Imbi,%20BOI%7D	Alice%20Ivy%20Don%27t%20Sleep%20{Ft.%20Imbi,%20BOI}	https://www.youtube.com/results?search_query=Alice%20Ivy%20Don%27t%20Sleep%20{Ft.%20Imbi,%20BOI}
2020-05-28T23:53:00Z	It's Like That	Run-D.M.C. & Jason Nevins	It's Like That	FALSE	NA	artist:Run-D.M.C.%20&%20Jason%20Nevins%20track:It's%20Like%20That	https://play.spotify.com/search/results/artist:Run-D.M.C.%20&%20Jason%20Nevins%20track:It's%20Like%20That	Run-D.M.C.%20&%20Jason%20Nevins%20It%27s%20Like%20That	https://www.youtube.com/results?search_query=Run-D.M.C.%20&%20Jason%20Nevins%20It%27s%20Like%20That
2020-05-28T23:56:00Z	Which Way To Go	Eddy Current Suppression Ring	Primary Colours	FALSE	NA	artist:Eddy%20Current%20Suppression%20Ring%20track:Which%20Way%20To%20Go	https://play.spotify.com/search/results/artist:Eddy%20Current%20Suppression%20Ring%20track:Which%20Way%20To%20Go	Eddy%20Current%20Suppression%20Ring%20Which%20Way%20To%20Go	https://www.youtube.com/results?search_query=Eddy%20Current%20Suppression%20Ring%20Which%20Way%20To%20Go
2020-05-29T00:04:00Z	House Every Weekend	David Zowie	House Every Weekend	FALSE	NA	artist:David%20Zowie%20track:House%20Every%20Weekend	https://play.spotify.com/search/results/artist:David%20Zowie%20track:House%20Every%20Weekend	David%20Zowie%20House%20Every%20Weekend	https://www.youtube.com/results?search_query=David%20Zowie%20House%20Every%20Weekend
